player_name,canonical_id,pitcher_idx,espn_id,throws,bats,position,source
Adam Grintz,NCAA_614766,0,78628,,,RP,pitcher_table
Deven - P Sheerin,NCAA_614672,0,79827,,,RP,pitcher_table
Kyler - P Heyne,BSB_ARIZONA,0,79805,,,RP,pitcher_table
Julian Tonghini,BSB_INDIANA,0,78751,,,RP,pitcher_table
Jack Moffitt,BSB_INDIANA,0,78742,,,RP,pitcher_table
Patrick Groark,NCAA_614862,0,79770,,,RP,pitcher_table
Noah Tabaie,NCAA_614772,0,78733,,,RP,pitcher_table
Matt Galli,NCAA_614772,0,78726,,,RP,pitcher_table
Lawrence Elinson,NCAA_614772,0,78724,,,RP,pitcher_table
Treyson - P Peters,BSB_GONZAGA,0,78671,,,RP,pitcher_table
Lane Bledsoe,NCAA_614817,0,79325,,,RP,pitcher_table
Charles Jackson,NCAA_614771,0,79516,,,RP,pitcher_table
Noah Ingle,NCAA_614829,0,79508,,,RP,pitcher_table
Jack Clemente,NCAA_614829,0,79500,,,RP,pitcher_table
Garrett Hodges,NCAA_614829,0,79497,,,RP,pitcher_table
Creighton Hansen,NCAA_614829,0,79489,,,RP,pitcher_table
Bryan Pazos,NCAA_614829,0,79488,,,RP,pitcher_table
Je-Andrick Lourens,NCAA_614631,0,79468,,,SP,pitcher_table
Brandon Haston,NCAA_614631,0,79463,,,RP,pitcher_table
Darrell Hardrick,NCAA_614631,0,79461,,,RP,pitcher_table
Alex Flood,NCAA_614729,0,79621,,,RP,pitcher_table
Kevin Haynes,NCAA_614810,0,79597,,,RP,pitcher_table
Adam Berghorst,NCAA_614626,0,79580,,,RP,pitcher_table
Jace Kirby,NCAA_614815,0,79544,,,RP,pitcher_table
Alex Hayes,NCAA_614779,0,79633,,,RP,pitcher_table
Hunter Small,NCAA_614815,0,79557,,,RP,pitcher_table
Tyler Rardin,NCAA_614815,0,79556,,,RP,pitcher_table
Christ Charalambous,NCAA_614832,0,79444,,,RP,pitcher_table
Gavin Oswald,NCAA_614817,0,79342,,,RP,pitcher_table
Kolby Dougan,BSB_KANSAS,0,79366,,,RP,pitcher_table
Hunter Cranton,BSB_KANSAS,0,79363,,,RP,pitcher_table
Ethan Bradford,BSB_KANSAS,0,79355,,,RP,pitcher_table
Ronald Zayas,NCAA_614817,0,79349,,,RP,pitcher_table
Peyton Walters,NCAA_614817,0,79346,,,RP,pitcher_table
Jack Mount,NCAA_614817,0,79340,,,RP,pitcher_table
Ryan Geraghty,NCAA_614817,0,79329,,,RP,pitcher_table
Chandler Benson,NCAA_614845,0,79695,,,RP,pitcher_table
Havard,NCAA_614640,0,79672,,,RP,pitcher_table
Caleb Ketchie,NCAA_614643,0,79683,,,RP,pitcher_table
John Sayres,NCAA_614643,0,79688,,,RP,pitcher_table
Kameron Walton,NCAA_614790,0,79984,,,RP,pitcher_table
Josh Fernald,BSB_UCF,0,78237,,,RP,pitcher_table
Joey Wimpelberg,BSB_UCF,0,78252,,,RP,pitcher_table
Kenny Keller,NCAA_614597,0,78203,,,RP,pitcher_table
Alex Burden,NCAA_614847,0,78254,,,RP,pitcher_table
Baley Coleman,NCAA_614613,0,78299,,,RP,pitcher_table
Caio Araujo,NCAA_614847,0,78256,R,,RP,pitcher_table
Bryce Fisher,NCAA_614835,0,78279,,,RP,pitcher_table
Wilfredo Morales,NCAA_614847,0,78272,,,RP,pitcher_table
Jafet Martinez,NCAA_614847,0,78260,,,RP,pitcher_table
Matt Stam,NCAA_614672,0,79830,,,RP,pitcher_table
Matthew Bullard,NCAA_614849,0,78112,,,RP,pitcher_table
Braxton Brooks,NCAA_614849,0,78098,,,RP,pitcher_table
Josh Klug,BSB_LOUISVILLE,0,78124,,,RP,pitcher_table
Hunter Omlid,NCAA_614853,0,80070,,,RP,pitcher_table
Ryan Schiefer,NCAA_614853,0,80073,,,RP,pitcher_table
Reed Braundmeier,NCAA_614673,0,80108,,,RP,pitcher_table
Travis Phelps,NCAA_614640,0,78050,,,RP,pitcher_table
Austin Neal,NCAA_614640,0,78047,,,RP,pitcher_table
Logan Hamm,NCAA_614640,0,78041,,,RP,pitcher_table
Carson Magill,NCAA_614757,0,78168,,,RP,pitcher_table
Chase Morgan,BSB_LOUISIANA,0,80028,,,RP,pitcher_table
Tanner Cullen,NCAA_614757,0,78159,,,RP,pitcher_table
Tyler Sausville,NCAA_614822,0,78145,,,RP,pitcher_table
Matt Cornelius,NCAA_614853,0,80056,,,RP,pitcher_table
Matthew Aukerman,NCAA_614822,0,78135,,,RP,pitcher_table
Nick Karls,NCAA_614796,0,79882,,,RP,pitcher_table
Lion Gardiner,NCAA_614620,0,78492,,,RP,pitcher_table
Bennett Musser,NCAA_614801,0,78602,,,RP,pitcher_table
Andrew Luczak,NCAA_614796,0,79872,,,RP,pitcher_table
Bryce Konitzer,NCAA_614801,0,78599,,,RP,pitcher_table
Jake Jakubowski,NCAA_614801,0,78598,,,RP,pitcher_table
Chris - P Kahler,BSB_EAST_CAROLINA,0,78584,,,RP,pitcher_table
Ryan Pittz,NCAA_614850,0,78569,,,RP,pitcher_table
Player Crosby,NCAA_614850,0,78568,,,RP,pitcher_table
Michael DiMartino,NCAA_614850,0,78566,,,RP,pitcher_table
Luke Boule,NCAA_614850,0,78562,,,RP,pitcher_table
Kyle Locklear,NCAA_614850,0,78559,,,RP,pitcher_table
Jason Goldblum,NCAA_614850,0,78556,,,RP,pitcher_table
Aidan Gelbsman,NCAA_614850,0,78548,,,RP,pitcher_table
Nathaniel Jennewein,NCAA_614589,0,78533,,,RP,pitcher_table
Carter Sheppard,NCAA_614840,0,79901,,,RP,pitcher_table
Conner Lutes,NCAA_614694,0,78360,,,RP,pitcher_table
Andres Hulfachor,NCAA_614647,0,79935,,,RP,pitcher_table
Cam Sime,NCAA_614647,0,79942,,,RP,pitcher_table
Sam Pederson,NCAA_614694,0,78365,,,RP,pitcher_table
Reagan Klawiter,NCAA_614694,0,78356,,,RP,pitcher_table
Jacob Draeger,NCAA_614694,0,78347,,,RP,pitcher_table
Tucker Christensen,NCAA_614694,0,78343,,,RP,pitcher_table
Kevin Zarnoch,NCAA_614647,0,79944,,,RP,pitcher_table
Edward Mendoza,NCAA_614836,0,78320,,,RP,pitcher_table
Joel Connors,NCAA_614723,0,78406,,,RP,pitcher_table
Dylan Bedder,NCAA_614647,0,79927,,,RP,pitcher_table
Karter Hann,NCAA_614695,0,78462,,,RP,pitcher_table
Ty Stout,NCAA_614751,0,78456,,,RP,pitcher_table
Quinlan Montgomery,NCAA_614751,0,78448,,,RP,pitcher_table
Luke Roggenburk,NCAA_614723,0,78428,,,RP,pitcher_table
Chase Playfair,NCAA_614723,0,78425,,,RP,pitcher_table
Owen Poole,NCAA_614865,0,79921,,,RP,pitcher_table
Bobby Finn,NCAA_614723,0,78415,,,RP,pitcher_table
Tucker Fenton,NCAA_614723,0,78414,,,RP,pitcher_table
Owen Riley,NCAA_614805,0,77086,,,RP,pitcher_table
Russell Derbyshire,NCAA_614632,0,81644,,,RP,pitcher_table
David Hamilton,NCAA_614632,0,81646,,,RP,pitcher_table
Jack Hoppenjans,NCAA_614632,0,81647,,,RP,pitcher_table
Kameron Douglas,NCAA_614613,0,70425,,,RP,pitcher_table
Trevor Kobryn,NCAA_614736,0,70513,,,RP,pitcher_table
Davis - P Chastain,NCAA_614613,0,70424,,,RP,pitcher_table
David James,NCAA_614837,0,70383,,,RP,pitcher_table
Braden Consaul,NCAA_614837,0,70376,,,RP,pitcher_table
Devin Brooks,NCAA_614847,0,70314,R,,RP,pitcher_table
Matt Wilkinson,NCAA_614817,0,70242,,,RP,pitcher_table
Zach Longshore,NCAA_614794,0,81704,,,RP,pitcher_table
Ethan Adkison,NCAA_614632,0,81640,,,RP,pitcher_table
Joey Laurer,NCAA_614736,0,70514,,,RP,pitcher_table
Heath Clevenger,NCAA_614729,0,70179,,,RP,pitcher_table
Tyler Babel,NCAA_614650,0,70579,,,RP,pitcher_table
Aaron Suval,BSB_PURDUE,0,70652,,,RP,pitcher_table
Calvin - P Schapira,BSB_SAN_DIEGO,0,70648,,,RP,pitcher_table
Carter Doorn,BSB_PURDUE,0,70629,R,,RP,pitcher_table
Jackson Dannelley,BSB_PURDUE,0,70626,,,RP,pitcher_table
Avery Cook,BSB_PURDUE,0,70618,,,RP,pitcher_table
Greg Shaw,NCAA_614650,0,70613,,,RP,pitcher_table
John Kwiatkowski,NCAA_614650,0,70593,,,RP,pitcher_table
Garret Garbinski,NCAA_614650,0,70590,,,RP,pitcher_table
Jake Young,NCAA_614719,0,81622,,,RP,pitcher_table
Levi Bennett,NCAA_614741,0,70561,,,RP,pitcher_table
Jackson Fraser,NCAA_614695,0,70544,R,,RP,pitcher_table
Noah Wieczorek,NCAA_614736,0,70535,,,RP,pitcher_table
Tyler Tilton,NCAA_614736,0,70534,,,RP,pitcher_table
Nolan Hollis,NCAA_614660,0,81639,,,RP,pitcher_table
Ryan White,NCAA_614813,0,69883,,,RP,pitcher_table
Clay Cox,NCAA_614813,0,69865,,,RP,pitcher_table
Mark Hindy,NCAA_614818,0,69765,,,RP,pitcher_table
Xavier Martinez,NCAA_614742,0,81828,R,,RP,pitcher_table
Gabe Lacy,NCAA_614780,0,70131,,,RP,pitcher_table
Westin Walls,NCAA_614836,0,70094,,,RP,pitcher_table
Jacob Beall,NCAA_614787,0,81732,,,RP,pitcher_table
Micah Berens,NCAA_614836,0,70063,,,RP,pitcher_table
Reece Sutphin,NCAA_614787,0,81744,,,RP,pitcher_table
Christian Hack,NCAA_614801,0,70029,L,,RP,pitcher_table
Ethan Sannes,NCAA_614719,0,81616,,,RP,pitcher_table
Jackson Kraemer,NCAA_614719,0,81610,,,RP,pitcher_table
Justin Needles,NCAA_614674,0,71507,,,RP,pitcher_table
Nic Melton,NCAA_614674,0,71506,,,RP,pitcher_table
Nick Bruno,NCAA_614674,0,71502,,,RP,pitcher_table
Garrett Corbett,NCAA_614633,0,81472,,,RP,pitcher_table
Matt Mcclure,BSB_NORTHWESTERN,0,71404,,,RP,pitcher_table
Patrick Johnson,NCAA_614664,0,71587,,,RP,pitcher_table
Jordan Yoder,NCAA_614611,0,71282,,,RP,pitcher_table
Collin Horton,NCAA_614792,0,81491,,,RP,pitcher_table
Garrett Gearner,NCAA_614792,0,81493,,,RP,pitcher_table
Jacob Hasty,NCAA_614792,0,81496,,,RP,pitcher_table
Kota Sato,NCAA_614664,0,71589,,,RP,pitcher_table
Matt Mercer,NCAA_614797,0,71799,,,RP,pitcher_table
Kristian Asbury,NCAA_614797,0,71790,,,RP,pitcher_table
Jeremy Wiegman,NCAA_614577,0,71780,,,RP,pitcher_table
Jackson Roberts,NCAA_614577,0,71777,,,RP,pitcher_table
Tyler Talbert,NCAA_614754,0,81424,,,RP,pitcher_table
Cooper Loveridge,NCAA_614798,0,71738,,,RP,pitcher_table
Tyler Tscherter,NCAA_614746,0,71731,,,RP,pitcher_table
Cameron Flukey,BSB_COASTAL_CAROLINA,0,81436,R,,RP,pitcher_table
Hayden Johnson,BSB_COASTAL_CAROLINA,0,81439,L,,RP,pitcher_table
Evan Alwine,NCAA_614605,0,81448,,,RP,pitcher_table
Jason Scrantom,NCAA_614792,0,81500,,,RP,pitcher_table
Luis Rodriguez,NCAA_614836,0,71222,,,RP,pitcher_table
Ryan Delorbe,NCAA_614685,0,70926,,,RP,pitcher_table
Hunter Rosenbaum,NCAA_614690,0,70905,,,RP,pitcher_table
Chase - P Richter,NCAA_614774,0,70873,,,RP,pitcher_table
Alexander - P Llinas,NCAA_614774,0,70866,,,RP,pitcher_table
Brenton Thiels,NCAA_614645,0,81547,,,RP,pitcher_table
Leonardo Bravo,NCAA_614712,0,81554,,,RP,pitcher_table
Parker Matthews,NCAA_614845,0,71206,,,RP,pitcher_table
Elliott Rossell,NCAA_614815,0,71180,,,RP,pitcher_table
Drew Druckenmiller,NCAA_614780,0,81516,,,RP,pitcher_table
Gavin Johnston,NCAA_614779,0,71145,R,,RP,pitcher_table
Ben Riley Flowers,NCAA_614780,0,81518,,,RP,pitcher_table
Steven Cash,BSB_LOUISIANA,0,71018,,,RP,pitcher_table
Owen Woodward,BSB_HOUSTON,0,71009,,,RP,pitcher_table
Beck Urofsky,NCAA_614589,0,69312,,,RP,pitcher_table
Rome Shubert,NCAA_614728,0,68107,,,RP,pitcher_table
Miles Hellums,NCAA_614728,0,68101,,,RP,pitcher_table
Chandler David,NCAA_614728,0,68097,,,RP,pitcher_table
Danny Salisbury,NCAA_614672,0,68079,,,RP,pitcher_table
Luke Pryor,NCAA_614672,0,68077,,,RP,pitcher_table
Max Moore,NCAA_614672,0,68076,,,RP,pitcher_table
Jeff Davis,NCAA_614672,0,68060,,,RP,pitcher_table
Jackson Vantassell,NCAA_614796,0,67990,,,RP,pitcher_table
Bobby Spencer,NCAA_614796,0,67987,,,RP,pitcher_table
Brandon Jung,NCAA_614796,0,67982,,,RP,pitcher_table
Peyton Wilson,NCAA_614865,0,67895,,,RP,pitcher_table
Landon Willeman,NCAA_614865,0,67893,,,RP,pitcher_table
Justin Hornschemeier,NCAA_614564,0,82056,,,RP,pitcher_table
Dominic Vassallo,NCAA_614772,0,68194,,,RP,pitcher_table
Gage Vota,NCAA_614564,0,82067,,,RP,pitcher_table
Drake Bicknell,NCAA_614706,0,82078,,,RP,pitcher_table
Owen Puk,NCAA_614605,0,68150,,,RP,pitcher_table
Jackson Lux,NCAA_614706,0,82090,,,RP,pitcher_table
Isaiah Seidel,NCAA_614865,0,67886,,,RP,pitcher_table
William Stephens,NCAA_614589,0,69310,,,RP,pitcher_table
Gavin Chillot,NCAA_614710,0,82157,,,RP,pitcher_table
Ryan Partridge,NCAA_614710,0,82168,,,RP,pitcher_table
Joshua Blum,NCAA_614742,0,67663,,,RP,pitcher_table
Shawn Parnell,BSB_CINCINNATI,0,67606,,,RP,pitcher_table
Nico Garcia,NCAA_614851,0,82189,,,RP,pitcher_table
Luke Goodyear,NCAA_614609,0,82232,,,RP,pitcher_table
Shaun Okeeffe,NCAA_614609,0,82235,,,RP,pitcher_table
Will Palmer,NCAA_614577,0,82140,,,RP,pitcher_table
Rigo Ramos,NCAA_614865,0,67876,,,RP,pitcher_table
Connar Penrod,NCAA_614865,0,67873,,,RP,pitcher_table
Perry Miller,NCAA_614865,0,67868,,,RP,pitcher_table
Logan Bell,NCAA_614865,0,67847,,,RP,pitcher_table
Ryan Martinez,NCAA_614706,0,82091,,,RP,pitcher_table
Packy Bradley,NCAA_614577,0,82131,,,RP,pitcher_table
Austin Mckinney,NCAA_614706,0,82092,,,RP,pitcher_table
Jake Tandy,NCAA_614706,0,82106,,,SP,pitcher_table
Jack Goleski,NCAA_614804,0,68222,,,RP,pitcher_table
Hutson Trobaugh,NCAA_614703,0,81881,,,RP,pitcher_table
Andrew Ginther,NCAA_614603,0,81884,,,RP,pitcher_table
Ben Whiteside,NCAA_614564,0,68913,,,SP,pitcher_table
Evan Parks,NCAA_614564,0,68909,,,RP,pitcher_table
Shane Kilfoyle,NCAA_614564,0,68907,,,RP,pitcher_table
Grant Brooks,NCAA_614564,0,68898,,,RP,pitcher_table
Brandon Pond,NCAA_614703,0,81876,,,RP,pitcher_table
Logan Sharpton,NCAA_614603,0,81892,,,RP,pitcher_table
Matthew Mueller,BSB_GONZAGA,0,68825,,,RP,pitcher_table
Payton Graham,BSB_GONZAGA,0,68819,,,RP,pitcher_table
Ethan - P Bates,NCAA_614645,0,68315,,,RP,pitcher_table
Brady Owens,NCAA_614859,0,69131,,,RP,pitcher_table
Story Kimura,NCAA_614589,0,69302,,,RP,pitcher_table
Von Baker,NCAA_614589,0,69294,,,RP,pitcher_table
Will Carsten,BSB_OKLAHOMA,0,69239,,,RP,pitcher_table
Will Jacobson,NCAA_614859,0,69144,,,RP,pitcher_table
Logan Schulfer,NCAA_614859,0,69140,,,RP,pitcher_table
James Malone,NCAA_614790,0,69108,,,RP,pitcher_table
Justin Barnes,NCAA_614790,0,69103,,,RP,pitcher_table
Liam Reiner,NCAA_614682,0,69081,,,RP,pitcher_table
Logan Jones,NCAA_614700,0,68965,,,RP,pitcher_table
Jackson Hamilton,NCAA_614621,0,68434,,,RP,pitcher_table
Charlie Lazo,NCAA_614846,0,82016,R,,RP,pitcher_table
Isaac Williams,NCAA_614633,0,68459,,,RP,pitcher_table
Divine Valle,NCAA_614633,0,68456,,,RP,pitcher_table
Nolan Wilson,NCAA_614621,0,68445,,,RP,pitcher_table
Jarek Wells,NCAA_614621,0,68444,,,RP,pitcher_table
Jonathan Valdez,NCAA_614621,0,68443,,,RP,pitcher_table
Brock Shoffner,NCAA_614621,0,68442,,,RP,pitcher_table
Trey Scott,NCAA_614846,0,82027,,,RP,pitcher_table
Andrew Crumbley,NCAA_614564,0,82050,,,RP,pitcher_table
Isaac Crabb,NCAA_614645,0,68318,,,RP,pitcher_table
Luke Smith,NCAA_614836,0,81995,,,RP,pitcher_table
Jerek Hobb,NCAA_614751,0,68661,,,RP,pitcher_table
Eddie Smink,NCAA_614751,0,68657,,,SP,pitcher_table
Colin Rhein,NCAA_614751,0,68650,,,RP,pitcher_table
Christian Diaz,NCAA_614621,0,81932,,,RP,pitcher_table
Mark Lopez,NCAA_614621,0,81941,R,,RP,pitcher_table
Jake Paymaster,BSB_PURDUE,0,68624,,,RP,pitcher_table
Brooks Sailors,BSB_PURDUE,0,68605,,,RP,pitcher_table
Nicholas Willard,NCAA_614621,0,81946,,,RP,pitcher_table
Duke Mccarron,BSB_MARYLAND,0,81974,,,RP,pitcher_table
Josh - P Scragg,NCAA_614603,0,68572,,,RP,pitcher_table
Carson Lore,NCAA_614729,0,79624,,,RP,pitcher_table
Ben - P Barrett,NCAA_614606,0,74201,,,RP,pitcher_table
Josh Kuhns,BSB_PURDUE,0,80842,,,RP,pitcher_table
Kenny Heon,NCAA_614717,0,80800,,,RP,pitcher_table
Maison Martinez,NCAA_614804,0,74287,,,RP,pitcher_table
Andrew - P Berg,NCAA_614763,0,74272,R,,RP,pitcher_table
Jarvis - P Evans,BSB_GEORGIA,0,74250,,,RP,pitcher_table
Will Murphy,BSB_CINCINNATI,0,80776,,,RP,pitcher_table
Jimmy - P Romano,BSB_DUKE,0,74244,,,RP,pitcher_table
Sean Kasper,BSB_PURDUE,0,80848,,,RP,pitcher_table
Owen Zadrozny,NCAA_614826,0,81003,,,RP,pitcher_table
Julian - P Tonghini,BSB_INDIANA,0,73924,,,RP,pitcher_table
Noah Short,NCAA_614606,0,80999,,,RP,pitcher_table
Aiden - P Moffett,BSB_LSU,0,73864,,,RP,pitcher_table
Matthew - P Becker,BSB_SOUTH_CAROLINA,0,73855,,,RP,pitcher_table
Carson Dorsey,NCAA_614606,0,80987,,,RP,pitcher_table
Austin - P Morris,BSB_ALABAMA,0,74008,R,,RP,pitcher_table
Michael Bradshaw,NCAA_614826,0,80886,,,RP,pitcher_table
JJ - P Garcia,BSB_TENNESSEE,0,74023,,,RP,pitcher_table
Campbell Cassidy,NCAA_614826,0,80891,,,RP,pitcher_table
Damon Fuller,NCAA_614826,0,80901,,,RP,pitcher_table
Charlie - P Hurley,BSB_TEXAS,0,73979,,,RP,pitcher_table
Travis Garnett,NCAA_614818,0,80952,,,RP,pitcher_table
Alton - P Davis II,BSB_ALABAMA,0,73999,,,RP,pitcher_table
Drew Erdmann,BSB_CINCINNATI,0,80767,,,RP,pitcher_table
Jacob Flicek,NCAA_614716,0,74763,,,RP,pitcher_table
Joey - P Cammarata,NCAA_614733,0,74852,,,RP,pitcher_table
Jackson,NCAA_614634,0,77017,,,RP,pitcher_table
Will Lavin,BSB_ILLINOIS,0,80714,,,RP,pitcher_table
Jake Rons,BSB_ILLINOIS,0,80720,,,RP,pitcher_table
Owen Cuffe,NCAA_614726,0,80728,,,RP,pitcher_table
Evan Clark,BSB_ILLINOIS,0,80710,,,RP,pitcher_table
Owen Tappy,NCAA_614804,0,77062,,,RP,pitcher_table
Will Gross,NCAA_614804,0,77054,,,RP,pitcher_table
Phil Forbes V,NCAA_614804,0,77049,,,RP,pitcher_table
Adam Enyart,NCAA_614726,0,80735,,,RP,pitcher_table
Preston Howey,NCAA_614726,0,80741,,,RP,pitcher_table
Cade Hart,NCAA_614657,0,75183,,,RP,pitcher_table
Hudson - P Hart,NCAA_614776,0,75254,,,RP,pitcher_table
Ryan Wiltse,NCAA_614726,0,80760,,,RP,pitcher_table
David Carr,NCAA_614657,0,75179,,,RP,pitcher_table
Yassir Kahook,NCAA_614787,0,74911,,,RP,pitcher_table
Cade - P Van Allen,NCAA_614733,0,74886,,,RP,pitcher_table
Drew - P Stapleton,NCAA_614733,0,74883,,,RP,pitcher_table
Corey - P Sanchez,NCAA_614733,0,74879,,,RP,pitcher_table
Jesse - P Gutierrez,NCAA_614733,0,74865,L,,RP,pitcher_table
Cade - P Cushing,NCAA_614733,0,74857,R,,RP,pitcher_table
Caleb - P Isaacs,NCAA_614776,0,75257,,,RP,pitcher_table
David Thomas,NCAA_614726,0,80759,,,RP,pitcher_table
Connor Kinney,NCAA_614726,0,80744,,,RP,pitcher_table
Zach Abbey,NCAA_614604,0,76958,,,RP,pitcher_table
Connor Linchey,NCAA_614726,0,80745,,,RP,pitcher_table
Kyle Menaker,NCAA_614609,0,75295,,,RP,pitcher_table
Ryan Sanders,NCAA_614726,0,80755,,,RP,pitcher_table
Dalton - P Patten,NCAA_614776,0,75268,,,RP,pitcher_table
Conner - P Floyd,NCAA_614776,0,75260,,,RP,pitcher_table
Hudson Cornett,NCAA_614754,0,81412,,,RP,pitcher_table
Aydan - P Decker-Petty,BSB_INDIANA,0,72126,,,RP,pitcher_table
Chase - P Adams,NCAA_614780,0,72156,,,RP,pitcher_table
Ethan - P Phillips,BSB_INDIANA,0,72122,,,RP,pitcher_table
Ethan Bowen,BSB_RUTGERS,0,72174,,,RP,pitcher_table
Ryan - P Kraft,BSB_INDIANA,0,72114,,,RP,pitcher_table
Frank - P Camarillo,BSB_UC_SANTA_BARBARA,0,72095,,,RP,pitcher_table
Jacob Morin,NCAA_614700,0,81316,,,RP,pitcher_table
Korey - P Bunselmeyer,BSB_ILLINOIS,0,72434,,,RP,pitcher_table
Julius - P Sanchez,BSB_ILLINOIS,0,72431,,,RP,pitcher_table
Donovan Zsak,BSB_RUTGERS,0,72191,,,RP,pitcher_table
Zach - P Todd,NCAA_614764,0,72199,,,RP,pitcher_table
Murphy - P Brooks,BSB_LOUISIANA,0,72083,,,RP,pitcher_table
Maxx - P Yehl,BSB_WEST_VIRGINIA,0,71909,,,RP,pitcher_table
John Gray,NCAA_614765,0,81373,,,RP,pitcher_table
Morgan Lunceford,NCAA_614765,0,81379,,,RP,pitcher_table
Bryce Amos,BSB_WEST_VIRGINIA,0,71918,,,RP,pitcher_table
Drew Siegner,NCAA_614577,0,71903,,,RP,pitcher_table
Ross Goldschlag,NCAA_614754,0,81411,,,RP,pitcher_table
Mason Compton,NCAA_614765,0,81371,,,RP,pitcher_table
Joe - P Carrea,NCAA_614587,0,72033,,,RP,pitcher_table
Joe Carrea,NCAA_614587,0,72032,,,RP,pitcher_table
Aidan Smith,BSB_WEST_VIRGINIA,0,81346,,,RP,pitcher_table
Spencer - P Bauer,BSB_UCF,0,71960,,,RP,pitcher_table
Noah - P Carter,NCAA_614766,0,71956,,,RP,pitcher_table
Nathan - P Ward,NCAA_614830,0,73208,,,RP,pitcher_table
Cade Stapleton,NCAA_614750,0,81048,,,RP,pitcher_table
Caleb Garcia-Rameau,NCAA_614750,0,81050,,,RP,pitcher_table
Crew Wilson,NCAA_614750,0,81059,,,RP,pitcher_table
Steven - P Cash,BSB_LOUISIANA,0,73222,,,RP,pitcher_table
Kade Parker,NCAA_614750,0,81068,,,RP,pitcher_table
Kiki Ford Jr.,NCAA_614851,0,73057,,,RP,pitcher_table
Kewan Braziel,NCAA_614851,0,73056,,,RP,pitcher_table
Will Larson,NCAA_614750,0,81080,,,RP,pitcher_table
Walter - P Quinn,NCAA_614830,0,73215,,,RP,pitcher_table
Ty - P Rybarczyk,BSB_INDIANA,0,72444,,,RP,pitcher_table
Devin Aguado,NCAA_614712,0,73546,,,RP,pitcher_table
Colbey Klepper,NCAA_614690,0,81012,,,RP,pitcher_table
Roman Trapani,NCAA_614690,0,81022,,,RP,pitcher_table
Jake - P Rons,BSB_ILLINOIS,0,73341,,,RP,pitcher_table
O. Wofford,NCAA_614747,0,72970,,,RP,pitcher_table
J. Martinez,NCAA_614747,0,72953,,,RP,pitcher_table
Andrew Koshy,BSB_WAKE_FOREST,0,81226,,,RP,pitcher_table
Will Gervase,BSB_WAKE_FOREST,0,81248,,,RP,pitcher_table
Will - P Carsten,BSB_OKLAHOMA,0,72451,,,RP,pitcher_table
Dylan Driessen,NCAA_614739,0,81092,,,RP,pitcher_table
Alex Giroux,NCAA_614618,0,72894,,,RP,pitcher_table
Brady Hawkins,NCAA_614739,0,81096,,,RP,pitcher_table
Arlen Peters,NCAA_614739,0,81108,,,RP,pitcher_table
Jude Sundquist,NCAA_614739,0,81117,,,RP,pitcher_table
Evan Waters,NCAA_614581,0,72822,L,,RP,pitcher_table
Keegan Batka,NCAA_614581,0,72820,,,RP,pitcher_table
Joey Dechiaro,BSB_RUTGERS,0,81121,,,RP,pitcher_table
Daniel - P Padysak,BSB_GEORGIA,0,72795,,,RP,pitcher_table
Tyler Kidwell,NCAA_614736,0,81149,,,RP,pitcher_table
Jersey Number,BSB_ALABAMA,0,,R,,RHP,sidearm
Zane Adams,BSB_ALABAMA,0,,L,,LHP,sidearm
Ross Lindsey,BSB_ALABAMA,0,,L,,LHP,sidearm
Austin Morris,BSB_ALABAMA,0,,R,,RHP,sidearm
Clayton Armah,BSB_AUBURN,0,,R,,RHP,sidearm
Eddie Madrigal,BSB_AUBURN,0,,R,,RHP,sidearm
Trevor Booton,BSB_AUBURN,0,,R,,RHP,sidearm
Wade Shelley,BSB_AUBURN,0,,R,,RHP,sidearm
Custom Field 1,BSB_FLORIDA,0,,R,R,,sidearm
Custom Field 1,BSB_GEORGIA,0,,R,R,,sidearm
"Todd Feurtado IIILHP6' 1''190L/LFr.Queens, N.Y. / St. Mary's",BSB_MISSOURI,0,,L,L,,sidearm
"Connor JonesRHP6' 3''210R/RFr.Houston, Texas / Concordia Lutheran Tomball",BSB_MISSOURI,0,,R,R,,sidearm
"Brady RosenkranzRHP6' 8''225R/RFr.Lincolnshire, Ill. / Stevenson",BSB_MISSOURI,0,,R,R,,sidearm
Brayden Randle,BSB_OLE_MISS,0,,R,L,IF,sidearm
Brett Moseley,BSB_OLE_MISS,0,,R,L,OF,sidearm
Bryden Bull,BSB_OLE_MISS,0,,L,L,1B/OF,sidearm
Cannon Goldin,BSB_OLE_MISS,0,,L,L,OF,sidearm
Owen Paino,BSB_OLE_MISS,0,,R,L,IF,sidearm
Topher Jones,BSB_OLE_MISS,0,,R,R,IF,sidearm
Tate Sirmans,BSB_OLE_MISS,0,,R,R,UT,sidearm
Hayden Federico,BSB_OLE_MISS,0,,R,S,OF,sidearm
Cade Townsend,BSB_OLE_MISS,0,,R,R,RHP,sidearm
Dom Decker,BSB_OLE_MISS,0,,R,L,IF,sidearm
Kelven Perera,BSB_OLE_MISS,0,,R,R,C,sidearm
Luke Romine,BSB_OLE_MISS,0,,L,B,1B/LHP,sidearm
Collin Reuter,BSB_OLE_MISS,0,,R,R,C/IF,sidearm
Hudson Calhoun,BSB_OLE_MISS,0,,R,R,RHP,sidearm
Austin Fawley,BSB_OLE_MISS,0,,R,R,C,sidearm
Daniel Pacella,BSB_OLE_MISS,0,,L,L,OF,sidearm
Judd Utermark,BSB_OLE_MISS,0,,R,R,IF,sidearm
Tristan Bissetta,BSB_OLE_MISS,0,,L,L,OF,sidearm
