pitcher_espn_id,pitcher_idx,pitcher_name,team_canonical_id,season,throws,role,season_ip,season_era,fip,siera,fb_pct,fb_sensitivity,d1b_ability_adj,d1b_ability_source,n_appearances,last_appearance
,0,Cole Kenyon,NCAA_614679,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-14
,0,Cal Cooper,NCAA_614679,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-14
,0,Cal Clark,NCAA_614852,2026,,RP,2.0,,,,,1.0,0.0,,1,2026-02-25
,0,J. LeFrancoi,NCAA_614647,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-21
,0,Winston Peterson,NCAA_614709,2026,R,RP,1.0,,,,,1.0,0.0,,1,2026-03-13
,0,Jake LeFrancois,NCAA_614647,2026,R,RP,2.0,,,,,1.0,0.0,,1,2026-03-13
,0,K. Pfeffer,NCAA_614660,2026,L,RP,2.0,,,,,1.0,0.0,,1,2026-02-21
,0,F. DeMaro,NCAA_614647,2026,R,RP,2.0,,,,,1.0,0.0,,1,2026-02-21
,0,A. Gay,NCAA_614660,2026,R,RP,2.0,,,,,1.0,0.0,,1,2026-02-21
,0,A. Berggren,NCAA_614660,2026,R,RP,2.0,,,,,1.0,0.0,,1,2026-02-21
,0,Perry,NCAA_614792,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-24
,0,Murphy,NCAA_614792,2026,,RP,2.0,,,,,1.0,0.0,,1,2026-03-24
,0,Melville,NCAA_614792,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-24
,0,Jake Dally,NCAA_614863,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-20
,0,Carlos Martinez,NCAA_614647,2026,L,SP,1.0,,,,,1.0,0.0,,1,2026-03-20
,0,Jake Guardiancic,NCAA_614709,2026,R,RP,1.0,,,,,1.0,0.0,,1,2026-03-14
,0,Jackson Pace,NCAA_614709,2026,R,RP,1.0,,,,,1.0,0.0,,1,2026-03-14
,0,Matt Tarr,NCAA_614694,2026,R,RP,1.0,,,,,1.0,0.0,,1,2026-03-22
,0,Jake Tedesco,NCAA_614660,2026,L,RP,1.0,,,,,1.0,0.0,,1,2026-03-22
,0,Blake Gaskey,NCAA_614694,2026,R,RP,4.0,,,,,1.0,0.0,,1,2026-03-22
,0,Isaac Herrer,NCAA_614712,2026,,RP,3.0,,,,,1.0,0.0,,1,2026-03-06
,0,Alejandro Ma,NCAA_614712,2026,,RP,3.0,,,,,1.0,0.0,,1,2026-03-06
,0,Michael Vite,NCAA_614625,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-22
,0,Shawn Karpaitis,NCAA_621265,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-15
,0,W. ALLEN,NCAA_614740,2026,R,SP,2.0,,,,,1.0,0.0,,1,2026-03-22
,0,T. Thames,NCAA_614718,2026,R,RP,1.0,,,,,1.0,0.0,,1,2026-03-22
,0,A. Diaz,NCAA_614718,2026,L,RP,2.0,,,,,1.0,0.0,,1,2026-03-22
,0,T. Wiggins,NCAA_614718,2026,R,SP,6.0,4.5,,,,1.0,-0.031216,era_rotation,1,2026-03-20
,0,E. Atchley,NCAA_614718,2026,R,RP,3.0,,,,,1.0,0.0,,1,2026-03-20
,0,C. Kochanowi,NCAA_614641,2026,,RP,2.0,,,,,1.0,0.0,,1,2026-03-01
,0,B. Ertel,NCAA_614609,2026,,RP,3.0,,,,,1.0,0.0,,1,2026-03-01
,0,S. Fairhurst,NCAA_614641,2026,,RP,2.0,,8.965,3.985,49.1,1.1835,0.185004,fip,1,2026-02-27
,0,D. Wilkes,NCAA_614641,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-27
,0,C. Kelsey,NCAA_614609,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-27
,0,A. Robertson,BSB_VIRGINIA_TECH,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-24
,0,Deschryver,BSB_SAN_DIEGO,2026,R,RP,1.0,,,,,1.0,0.0,,1,2026-02-24
,0,Nathan Huy,NCAA_614755,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-21
,0,Griffin Madden,NCAA_614634,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-03
,0,T. Lutz,NCAA_614634,2026,L,RP,4.0,,4.98,2.81,32.7,0.8884,-0.020189,fip,1,2026-02-24
,0,B. Roe,BSB_VIRGINIA_TECH,2026,,RP,2.0,,,,,1.0,0.0,,1,2026-02-24
,0,B. Hsu,NCAA_614609,2026,,RP,2.0,,,,,1.0,0.0,,1,2026-02-27
,0,Landis,NCAA_614699,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-28
,0,Bryan,BSB_VANDERBILT,2026,R,RP,3.0,,,,,1.0,0.0,,1,2026-02-20
,0,A. Fierro,NCAA_614651,2026,,RP,3.0,,,,,1.0,0.0,,1,2026-02-20
,0,Ian Lohse,NCAA_614746,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-25
,0,JD Dohrmann,NCAA_614746,2026,,SP,6.0,1.5,,,,1.0,-0.186143,era_appearances,1,2026-02-24
,0,Dane Bjorn,NCAA_614746,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-24
,0,Will Seiler,NCAA_621265,2026,,RP,2.0,,,,,1.0,0.0,,1,2026-03-25
,0,James Hare,NCAA_621265,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-25
,0,Dante Edwardi,NCAA_621265,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-25
,0,Thomson,NCAA_614699,2026,L,RP,1.0,,,,,1.0,0.0,,1,2026-02-28
,0,Peavy,BSB_GEORGIA,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-28
,0,A. Vargas,NCAA_614651,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-21
,0,J. Bassett,NCAA_614651,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-21
,0,M. Pontari,NCAA_614735,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-22
,0,J. Kuhn,NCAA_614735,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-22
,0,D. Benzinger,NCAA_614735,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-22
,0,T. Willis,NCAA_614609,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-20
,0,S. Curry,NCAA_614735,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-20
,0,J. Drumm,NCAA_614609,2026,,RP,2.0,,,,,1.0,0.0,,1,2026-02-20
,0,Faulkner,BSB_VANDERBILT,2026,R,RP,3.0,,,,,1.0,0.0,,1,2026-02-22
,0,N. Buchman,NCAA_614651,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-21
,0,J. Morales,NCAA_614862,2026,R,RP,3.0,,,,,1.0,0.0,,1,2026-02-28
,0,J. Breen,NCAA_614594,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-28
,0,D. Turner,NCAA_614862,2026,L,RP,1.0,,,,,1.0,0.0,,1,2026-02-28
,0,A. Shute,NCAA_614594,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-28
,0,Gavin Sitarz,NCAA_614656,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-20
,0,L. Wirt,NCAA_614862,2026,,RP,3.0,,,,,1.0,0.0,,1,2026-02-28
,0,J. Carrasqui,NCAA_614862,2026,,RP,2.0,,,,,1.0,0.0,,1,2026-02-28
,0,Budd,NCAA_614813,2026,,RP,3.0,,,,,1.0,0.0,,1,2026-02-17
,0,Arnberger,NCAA_614813,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-17
,0,Snavely,NCAA_614594,2026,,RP,3.0,,,,,1.0,0.0,,1,2026-03-09
,0,Molini,NCAA_614760,2026,R,RP,2.0,,,,,1.0,0.0,,1,2026-03-09
,0,Breen,NCAA_614594,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-09
,0,S. Ely,NCAA_614594,2026,,RP,2.0,,,,,1.0,0.0,,1,2026-03-01
,0,F. Perez,NCAA_614862,2026,L,RP,2.0,,,,,1.0,0.0,,1,2026-03-01
,0,A. Barroso,NCAA_614862,2026,R,RP,3.0,,,,,1.0,0.0,,1,2026-03-01
,0,M. DeStefani,NCAA_621265,2026,,RP,2.0,,,,,1.0,0.0,,1,2026-02-20
,0,Starling,NCAA_614813,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-17
,0,Carter Oliff,NCAA_614597,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-20
,0,Evan Roilson,NCAA_614597,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-08
,0,Cody Carwile,NCAA_614597,2026,,RP,2.0,,,,,1.0,0.0,,1,2026-03-06
,0,Tramontana,NCAA_614852,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-25
,0,Etha Wilson,NCAA_614852,2026,,RP,1.0,,6.331818181818182,4.45939393939394,29.5,0.8308,0.063184,fip,1,2026-02-25
,0,L. Edwards,NCAA_621265,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-20
,0,I. Kopalchic,NCAA_621265,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-20
,0,D. Brady,NCAA_614594,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-20
,0,L. Grass,NCAA_614597,2026,,RP,3.0,,,,,1.0,0.0,,1,2026-03-24
,0,J. Exum,BSB_VIRGINIA_TECH,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-24
,0,D. Lazaro,BSB_VIRGINIA_TECH,2026,,SP,2.0,,,,,1.0,0.0,,1,2026-03-24
,0,Ethan Davis,NCAA_614671,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-22
,0,Porter Conn,NCAA_614744,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-20
,0,Louden Hilliard,NCAA_614671,2026,,RP,2.0,,,,,1.0,0.0,,1,2026-03-20
,0,Evan Lopez,NCAA_614671,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-20
,0,M. Dismute,NCAA_614745,2026,,RP,1.0,,6.47,4.5,35.8,0.9442,0.071127,fip,1,2026-03-01
,0,L. Hayes,NCAA_614671,2026,,RP,3.0,,,,,1.0,0.0,,1,2026-03-01
,0,G. Prosper,NCAA_614745,2026,,RP,4.0,,,,,1.0,0.0,,1,2026-03-01
,0,Austin Berggren,NCAA_614660,2026,R,RP,1.0,,,,,1.0,0.0,,1,2026-03-20
,0,Hunter Brooks,NCAA_614701,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-07
,0,Guinther,NCAA_614813,2026,,RP,2.0,,,,,1.0,0.0,,1,2026-03-20
,0,Hayes,NCAA_614671,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-15
,0,Poynter,NCAA_614671,2026,,RP,1.0,,7.63,5.3,33.0,0.8938,0.130423,fip,1,2026-03-14
,0,Hilliard,NCAA_614671,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-14
,0,D. Costa,NCAA_614671,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-28
,0,C. Wells,NCAA_614671,2026,,RP,2.0,,6.08,5.28,39.7,1.0144,0.046941,fip,1,2026-02-28
,0,C. Ellis,NCAA_614745,2026,,RP,2.0,,,,,1.0,0.0,,1,2026-02-28
,0,A. Miller,NCAA_614671,2026,,RP,3.0,,8.64,4.79,34.9,0.928,0.174789,fip,1,2026-02-27
,0,Blake Hager,NCAA_614671,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-14
,0,Kevin Rourke,NCAA_614647,2026,R,RP,1.0,,,,,1.0,0.0,,1,2026-02-14
,0,Ethan Nobles,NCAA_614677,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-24
,0,Cannon Lee,NCAA_614677,2026,,RP,2.0,,,,,1.0,0.0,,1,2026-02-24
,0,Sterner,BSB_BYU,2026,,RP,2.0,,,,,1.0,0.0,,1,2026-02-14
,0,L Wechsberg,NCAA_614709,2026,R,RP,2.0,,,,,1.0,0.0,,1,2026-02-15
,0,J Woodworth,NCAA_614709,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-14
,0,C. Fausset,NCAA_614742,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-14
,0,B. BENTON,NCAA_614837,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-07
,0,A. KUMMER,NCAA_614837,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-07
,0,Drew Welk,NCAA_614725,2026,,RP,2.0,,,,,1.0,0.0,,1,2026-03-20
,0,Andrew Dumont,NCAA_614725,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-20
,0,Loren Georger,NCAA_614725,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-24
,0,James Showalter,NCAA_614725,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-24
,0,D. Gormont,NCAA_614725,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-24
,0,Leffew,NCAA_614839,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-06
,0,Koehler,NCAA_614744,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-24
,0,Smallets,BSB_COASTAL_CAROLINA,2026,R,RP,2.0,,,,,1.0,0.0,,1,2026-02-27
,0,Hamilton,NCAA_614839,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-27
,0,Mark Gajowski,NCAA_614850,2026,,SP,4.0,,,,,1.0,0.0,,1,2026-03-24
,0,Levine,NCAA_614656,2026,,SP,3.0,,,,,1.0,0.0,,1,2026-03-24
,0,Lee,NCAA_614656,2026,,RP,4.0,,,,,1.0,0.0,,1,2026-03-24
,0,Z. Nalawadi,NCAA_614850,2026,,RP,3.0,,,,,1.0,0.0,,1,2026-02-28
,0,McKinney,NCAA_614634,2026,,RP,2.0,,,,,1.0,0.0,,1,2026-02-28
,0,Alexander,NCAA_614634,2026,R,RP,3.0,,5.045,3.08,20.0,0.6599,-0.015767,fip,1,2026-02-28
,0,T. Jackson,NCAA_614725,2026,,SP,2.0,,,,,1.0,0.0,,1,2026-03-24
,0,Ressler,NCAA_614744,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-24
,0,Nutter,NCAA_614744,2026,,RP,3.0,,,,,1.0,0.0,,1,2026-03-24
,0,L. Georger,NCAA_614725,2026,,RP,3.0,,,,,1.0,0.0,,1,2026-03-24
,0,M. Fuentes,NCAA_614718,2026,R,RP,2.0,,,,,1.0,0.0,,1,2026-02-20
,0,Z. Fetchel,NCAA_614718,2026,R,RP,1.0,,,,,1.0,0.0,,1,2026-02-20
,0,Jake Michel,NCAA_614796,2026,R,RP,2.0,,,,,1.0,0.0,,1,2026-02-14
,0,Jacob Whitem,NCAA_614796,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-14
,0,Joey Tuttoil,NCAA_614796,2026,,RP,2.0,,,,,1.0,0.0,,1,2026-02-14
,0,Ryan Falke,NCAA_614810,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-27
,0,R. Penney,NCAA_614713,2026,R,RP,1.0,,,,,1.0,0.0,,1,2026-03-22
,0,Foster,NCAA_614589,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-22
,0,C. Wolf,NCAA_614713,2026,R,RP,1.0,,,,,1.0,0.0,,1,2026-03-22
,0,Yoshida,NCAA_614589,2026,,RP,2.0,,,,,1.0,0.0,,1,2026-03-21
,0,Swidorski,NCAA_614589,2026,,RP,2.0,,,,,1.0,0.0,,1,2026-03-21
,0,J. Beasley,NCAA_614713,2026,R,SP,5.0,0.0,,,,1.0,0.0,,1,2026-03-21
,0,E. Eaton,NCAA_614713,2026,R,RP,4.0,,7.04,4.76,36.7,0.9604,0.103321,fip,1,2026-03-21
,0,Shawn Karpai,NCAA_621265,2026,,SP,2.0,,,,,1.0,0.0,,1,2026-03-24
,0,Piper,BSB_SAN_DIEGO,2026,L,RP,1.0,,,,,1.0,0.0,,1,2026-03-11
,0,Edwards,BSB_SAN_DIEGO,2026,L,RP,2.0,,,,,1.0,0.0,,1,2026-03-11
,0,Cody,BSB_SAN_DIEGO,2026,R,RP,2.0,,,,,1.0,0.0,,1,2026-03-11
,0,A. Harbour,NCAA_614742,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-11
,0,Kasanagottu,NCAA_614742,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-22
,0,Moulin,NCAA_614777,2026,L,SP,3.0,,,,,1.0,0.0,,1,2026-03-24
,0,Matt DeStefa,NCAA_621265,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-24
,0,Lucas Edward,NCAA_621265,2026,,RP,2.0,,,,,1.0,0.0,,1,2026-03-24
,0,Fridgen,NCAA_614777,2026,R,RP,1.0,,,,,1.0,0.0,,1,2026-03-24
,0,Egbert,NCAA_614777,2026,R,RP,1.0,,,,,1.0,0.0,,1,2026-03-24
,0,Connor Collo,NCAA_621265,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-24
,0,Chase Forest,NCAA_621265,2026,,RP,2.0,,,,,1.0,0.0,,1,2026-03-24
,0,Cerwinski,NCAA_614777,2026,R,RP,1.0,,,,,1.0,0.0,,1,2026-03-24
,0,J Shepelsky,NCAA_614641,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-18
,0,STEWART,NCAA_614788,2026,,RP,2.0,,,,,1.0,0.0,,1,2026-02-22
,0,Wy THORNBURY,NCAA_614768,2026,,RP,2.0,,,,,1.0,0.0,,1,2026-03-20
,0,V. ARREOLA,NCAA_614768,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-20
,0,PAGE-ALLEN,NCAA_614768,2026,,RP,2.0,,,,,1.0,0.0,,1,2026-03-20
,0,J. HAVER,NCAA_614768,2026,,SP,2.0,,,,,1.0,0.0,,1,2026-03-20
,0,D. CRYSTAL,NCAA_614768,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-20
,0,T. PATRICK,NCAA_614768,2026,,SP,2.0,,7.71,4.9399999999999995,36.5,0.9568,0.133615,fip,1,2026-03-19
,0,D. TOWNSON,NCAA_614768,2026,,RP,5.0,7.2,9.905000000000001,6.21,40.3,1.0252,0.186143,fip,1,2026-03-19
,0,B RODRIGUEZ,NCAA_614768,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-19
,0,Jaden Schmidt,NCAA_614850,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-15
,0,Alex Enea,NCAA_614850,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-13
,0,T. Evans,NCAA_614823,2026,R,RP,1.0,,3.27,2.688490566037736,27.7,0.7985,-0.129864,fip,1,2026-02-20
,0,B. Winslow,NCAA_614823,2026,R,RP,2.0,,5.6850000000000005,1.6,43.8,1.0882,0.023197,fip,1,2026-02-20
,0,B. Rincones,NCAA_614862,2026,R,RP,3.0,,,,,1.0,0.0,,1,2026-02-20
,0,Teague,BSB_VANDERBILT,2026,R,RP,1.0,,,,,1.0,0.0,,1,2026-03-24
,0,L Stricklin,NCAA_614752,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-24
,0,Just Fallon,NCAA_614752,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-24
,0,Carso Davis,NCAA_614752,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-24
,0,T. Ball,BSB_BYU,2026,R,SP,1.0,,,,,1.0,0.0,,1,2026-03-17
,0,L. Sterner,BSB_BYU,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-17
,0,B. Snow,BSB_BYU,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-17
,0,B.Intagliata,NCAA_614786,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-17
,0,Tyler Ball,BSB_BYU,2026,R,RP,2.0,,,,,1.0,0.0,,1,2026-03-10
,0,Luke Sterner,BSB_BYU,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-10
,0,Jaxon Clayton,BSB_BYU,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-10
,0,Dakota Gray,NCAA_614786,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-10
,0,Bryce Intagliata,NCAA_614786,2026,,RP,2.0,,,,,1.0,0.0,,1,2026-03-10
,0,Bryant Ball,BSB_BYU,2026,R,RP,1.0,,,,,1.0,0.0,,1,2026-03-10
,0,Brock Roundy,NCAA_614786,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-10
,0,Brandon Wyland,NCAA_614786,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-10
,0,Aaron Morris,NCAA_614786,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-10
,0,P. Torres,NCAA_614862,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-22
,0,Dylan Gormont,NCAA_614725,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-22
,0,M. Sall,NCAA_614679,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-06
,0,C. Boos,NCAA_614679,2026,,RP,2.0,,,,,1.0,0.0,,1,2026-03-06
,0,T. Greene,NCAA_614743,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-01
,0,J. Smith,NCAA_614743,2026,,RP,3.0,,,,,1.0,0.0,,1,2026-03-01
,0,D. Hargrove,NCAA_614743,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-01
,0,J. Macintosh,NCAA_614743,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-28
,0,Colin Hawkins,NCAA_614725,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-21
,0,L. Cromer,NCAA_614725,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-17
,0,Benny Whiteaker,NCAA_614688,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-07
,0,James Morice,NCAA_614692,2026,R,RP,1.0,,,,,1.0,0.0,,1,2026-03-20
,0,Jason Johnson,NCAA_614688,2026,,RP,2.0,,,,,1.0,0.0,,1,2026-03-08
,0,Mike Staiano,NCAA_614828,2026,,RP,4.0,,,,,1.0,0.0,,1,2026-03-07
,0,James VanMeter,NCAA_614688,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-07
,0,D. Petrey,NCAA_614743,2026,,RP,2.0,,,,,1.0,0.0,,1,2026-02-28
,0,T. Echols,NCAA_614660,2026,R,RP,1.0,,,,,1.0,0.0,,1,2026-02-25
,0,M. Iozzo,NCAA_614660,2026,R,RP,1.0,,,,,1.0,0.0,,1,2026-02-25
,0,L. Ross,NCAA_614660,2026,L,RP,1.0,,,,,1.0,0.0,,1,2026-02-25
,0,L. Fulk,NCAA_614660,2026,R,RP,1.0,,,,,1.0,0.0,,1,2026-02-25
,0,C. Preisel,NCAA_614660,2026,L,RP,1.0,,,,,1.0,0.0,,1,2026-02-25
,0,C. Novak,NCAA_614660,2026,R,RP,1.0,,,,,1.0,0.0,,1,2026-02-25
,0,W. Yeary,NCAA_614776,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-15
,0,C. Moore,NCAA_614776,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-15
,0,B. Sanford,NCAA_614776,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-15
,0,M. Thornton,NCAA_614776,2026,,RP,2.0,,,,,1.0,0.0,,1,2026-02-14
,0,Take Kreis,NCAA_614844,2026,,RP,2.0,,,,,1.0,0.0,,1,2026-03-07
,0,Wochner,BSB_BYU,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-14
,0,Jordy Lopez,NCAA_614844,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-17
,0,Duncan Russell,NCAA_614844,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-15
,0,Sam Bryan,NCAA_614710,2026,,RP,2.0,,,,,1.0,0.0,,1,2026-03-20
,0,Gabe Nard,NCAA_614606,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-22
,0,H. Harding,NCAA_614620,2026,,RP,2.0,,,,,1.0,0.0,,1,2026-02-14
,0,E. Vaughan,NCAA_614804,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-14
,0,E. Holbert,NCAA_614804,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-14
,0,D. Mateffy,NCAA_614620,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-14
,0,C. Dressler,NCAA_614804,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-14
,0,N. Frers,NCAA_614804,2026,,RP,2.0,,,,,1.0,0.0,,1,2026-02-14
,0,J. Reyes,NCAA_614620,2026,,RP,2.0,,,,,1.0,0.0,,1,2026-02-14
,0,Adam McKelvey,BSB_GEORGIA_TECH,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-20
,0,Jamie Vicens,BSB_GEORGIA_TECH,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-07
,0,Reilly Bridges,NCAA_614751,2026,,RP,2.0,,,,,1.0,0.0,,1,2026-02-22
,0,Matt Sgambati,NCAA_614751,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-02-22
,0,Ryan Spalliero,NCAA_614844,2026,,RP,2.0,,,,,1.0,0.0,,1,2026-03-17
,0,Coniglio,NCAA_614692,2026,R,RP,1.0,,,,,1.0,0.0,,1,2026-02-27
,0,Austin Henry,NCAA_614739,2026,,RP,1.0,,,,,1.0,0.0,,1,2026-03-14
,0,Ryan Reich,NCAA_614735,2026,,RP,1.0,,4.86,3.18,47.0,1.1458,-0.02821,fip,1,2026-03-20
